Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
ARVIND.NS,,Textile Manufacturing,Consumer Cyclical,24599,,,,,,86400,2,429.6,428.0,421.1,433.7,429.6,428.0,421.1,433.7,3.75,0.0087,1721347200,0.3391,,0.643,38.897923,20.009293,1066843,1066843,547983,1168521,1168521,112700940288,230.1,446.0,1.4119987,365.215,359.239,,,128318382080,0.0363,151900963,261730000,0.41996,0.27521,262000992,134.047,3.2123063,-0.254,11.07,21.3,0.7320998,3.75,1721347200,NSI,EQUITY,ARVIND.NS,ARVIND LIMITED,Arvind Limited,430.6,529.0,443.0,472.4,465.0,,none,5,888300032,3.391,8126900224,15596600320,0.403,1.092,79816597504,43.403,304.827,0.05012,0.086969994,1636274944,7161600000,-0.255,0.139,0.48867,0.10182,0.07378
ARVINDFASN.NS,,Apparel Manufacturing,Consumer Cyclical,1244,,,,,,86400,2,531.7,535.0,518.55,536.0,531.7,535.0,518.55,536.0,1.25,0.0023999999,1723161600,0.2315,,0.498,96.44834,35.178333,460334,460334,532757,488360,488360,69772484608,383.55,639.7,1.569007,570.664,513.0505,,,81594597376,0.02391,70284000,133259000,0.39769,0.24595,133472000,76.655,6.819516,0.367,5.42,,0.2913785,1.25,1723161600,NSI,EQUITY,ARVINDFASN.NS,ARVIND FASHIONS LIMITED,Arvind Fashions Limited,522.75,717.0,530.0,636.0,654.0,1.2,strong_buy,5,1511200000,11.334,3580900096,11735300096,0.494,1.228,44469198848,98.689,335.68,0.05129,0.114700004,3316274944,5302700032,0.356,0.005,0.51604,0.08053,0.077010006
ARVSMART.NS,,Real Estate - Development,Real Estate,415,,,,,,86400,2,950.3,950.3,936.0,959.9,950.3,950.3,936.0,959.9,2.5,0.0026,1721260800,0.1676,,0.383,63.522118,39.77964,17603,17603,136239,40007,40007,43201478656,400.0,1025.0,7.9748282,901.525,749.38074,,,43585167360,0.12645,17137797,45554500,0.62455004,0.1159,45583200,115.814,8.18338,3.709,14.92,16.62,1.2086926,1.0,1721260800,NSI,EQUITY,ARVSMART.NS,ARVIND SMARTSPACES LTD,Arvind SmartSpaces Limited,947.75,1159.0,932.0,1045.5,1045.5,1.0,strong_buy,4,3173056000,69.8,1255412992,1457293952,0.218,1.294,5417229824,19.479,119.354,0.03723,0.123900004,1044982272,-968552000,3.677,2.655,0.54717,0.23174,0.24358
ASAHIINDIA.NS,,Auto Parts,Consumer Cyclical,2567,,,,,,86400,2,773.25,773.25,757.75,781.8,773.25,773.25,757.75,781.8,2.0,0.0026,1724803200,0.15640001,1.06,0.559,59.874805,,64305,64305,348744,287149,287149,186012467200,501.55,833.95,4.205753,710.524,647.08624,2.0,0.0025864856,207326904320,0.07026,75383039,243090000,0.54894,0.06933,244726000,101.919,7.507923,0.099,12.78,,0.35733926,2.0,1724803200,NSI,EQUITY,ASAHIINDIA.NS,ASAHI INDIA GLASS LIMITED,Asahi India Glass Limited,765.2,,,,,,none,,1720700032,7.082,7030000128,23389900800,0.329,1.068,44228100096,95.42,182.048,0.061,0.13222,-7831562752,7910700032,0.101,0.034,0.60735,0.15895,0.1425
ASAHISONG.NS,,Specialty Chemicals,Basic Materials,126,,,,,,86400,2,426.2,430.6,411.0,433.05,426.2,430.6,411.0,433.05,0.5,0.0011999999,1726790400,0.058000002,2.5,1.113,47.955868,,17559,17559,6183,6765,6765,4876101120,276.3,588.95,0.9674779,423.05,417.316,0.5,0.0011731581,7071129088,0.02014,2373941,11787300,0.74240994,,11809400,207.31,1.9917033,-0.837,8.61,,0.42207682,0.5,1726790400,NSI,EQUITY,ASAHISONG.NS,ASAHI SONGWON COLOR LTD,Asahi Songwon Colors Limited,412.9,,,,,,none,,54108000,4.597,408932000,1974983936,0.619,1.18,5040012800,72.333,427.925,0.02537,0.02348,-382802752,-261327008,-0.837,0.485,0.30225,0.081140004,0.061290003
ASAL.NS,,Auto Parts,Consumer Cyclical,497,,,,,,86400,2,730.2,733.9,704.1,739.8,730.2,733.9,704.1,739.8,,,1342051200,,,1.012,54.355827,,22323,22323,31718,53297,53297,11255459840,396.7,1094.55,1.3431883,699.382,803.90924,,,12190057472,0.024619998,3936118,15864400,0.75,,15879600,0.305,2323.9343,0.075,13.04,,0.71269786,1.5,1342051200,NSI,EQUITY,ASAL.NS,AUTOMOTIVE STAMPINGS & AS,Automotive Stampings and Assemblies Limited,708.8,,,,,,none,,40925000,2.58,483480992,988102016,0.332,0.718,8379658752,20423.77,528.578,0.076290004,,23628376,435576992,0.076,-0.071,0.23452999,0.0577,0.03284
ASALCBR.NS,,Beverages - Wineries & Distilleries,Consumer Defensive,567,,,,,,86400,2,1085.05,1089.95,1053.4,1096.6,1085.05,1089.95,1053.4,1096.6,2.0,0.0018000001,1721952000,0.0629,,0.352,34.132282,,49674,49674,63614,102888,102888,19592427520,398.0,1128.0,2.0853248,947.814,744.04877,2.0,0.0018432329,19880753152,0.06156,6863545,18079200,0.61881,3.0000001e-05,18269500,250.895,4.3193364,0.139,31.75,,1.3561256,2.0,1721952000,NSI,EQUITY,ASALCBR.NS,ASSO ALCOHOLS & BREW LTD,Associated Alcohols & Breweries Limited,1083.7,,,,,,none,,559475008,31.045,908161024,910678976,0.668,1.699,9395384320,20.141,520.141,0.07755,0.13778,-519189248,717454016,0.129,0.495,0.30613002,0.09666,0.08199
ASHAPURMIN.NS,,Other Industrial Metals & Mining,Basic Materials,1470,,,,,,86400,2,463.95,466.0,444.35,472.05,463.95,466.0,444.35,472.05,,,1663718400,,0.99,1.029,18.799835,,1077358,1077358,598805,1067280,1067280,43726614528,200.45,472.05,1.8607062,302.4934,339.57034,,,31480158208,0.10373,45851003,95526096,0.56043,0.10864,95598200,101.66,4.499311,-0.421,24.33,,0.022808552,0.5,1663718400,NSI,EQUITY,ASHAPURMIN.NS,ASHAPURA MINECHEM LTD,Ashapura Minechem Limited,457.4,,,,,,none,,1448862976,15.837,2389241088,9835761664,,,23500009472,107.228,256.87,,,,,-0.432,-0.298,0.80624,0.10167,0.09816
ASHIANA.NS,,Real Estate - Development,Real Estate,728,,,,,,86400,2,327.5,325.0,314.2,328.8,327.5,325.0,314.2,328.8,1.5,0.005,1726617600,0.0753,0.34,0.729,101.92308,18.48837,38012,38012,75372,44237,44237,32069345280,256.35,469.0,3.4038832,310.762,347.28326,,,30371991552,0.0712,30657853,100525000,0.72274,0.082320005,100847000,76.618,4.1504607,,3.12,17.2,0.22331214,1.5,1726531200,NSI,EQUITY,ASHIANA.NS,ASHIANA HOUSING LTD,Ashiana Housing Limited,318.0,,,,,,none,,3387399936,31.699,796860224,1481500032,,,9421400064,19.235,88.164,,,,,,0.033,0.22964,0.084580004,-0.069409996
ASHIMASYN.NS,,Textile Manufacturing,Consumer Cyclical,239,,,,,,86400,2,34.57,34.57,34.03,35.26,34.57,34.57,34.03,35.26,,,976579200,,,,6.8201156,,126980,126980,151897,176616,176616,6765758976,16.0,51.6,1.9989244,33.3168,31.88565,,,7371819520,0.26165,43792542,191660000,0.73486,,195734000,15.924,2.2142677,,5.17,,0.85091865,0.95983,976579200,NSI,EQUITY,ASHIMASYN.NS,ASHIMA LTD,Ashima Limited,35.26,,,,,,none,,646700032,3.364,746000000,1239500032,1.085,3.621,3384699904,40.485,17.588,0.09385,0.37839,-682550016,-124000000,,-0.883,0.54203,0.2204,0.64874
ASHOKA.NS,,Engineering & Construction,Industrials,1594,,,,,,86400,2,293.36,292.99,285.9,298.99,293.36,292.99,285.9,298.99,,,1522108800,,0.79,1.285,8.48896,7.5057263,2363728,2363728,2379431,3957215,3957215,80963330048,130.85,298.99,0.7838681,244.2666,217.8234,,,112809148416,0.05771,127857585,280723008,0.55626,0.21763,280761984,79.09,3.6460996,1.22,33.97,19.41,0.972435,0.533333,1522108800,NSI,EQUITY,ASHOKA.NS,ASHOKA BUILDCON LTD,Ashoka Buildcon Limited,288.37,311.0,210.0,262.5,258.5,,none,8,9170471936,32.698,23872468992,54501281792,,,103286931456,224.785,368.162,,,,,1.224,0.274,0.30006,0.23113,0.20493001
ASHOKAMET.NS,,Steel,Basic Materials,2,,,,,,86400,2,24.98,24.8,23.82,24.8,24.98,24.8,23.82,24.8,,,,,,1.25,6.7640452,,53344,53344,371346,54690,54690,605036480,17.0,35.7,0.8193885,24.8478,21.3465,,,780317056,0.120740004,8595669,24996000,0.58418,,25126100,43.157,0.5579628,9.046,3.56,,-0.015132904,,,NSI,EQUITY,ASHOKAMET.NS,ASHOKA METCAST LIMITED,Ashoka Metcast Limited,24.08,,,,,,none,,6894000,0.275,122209000,102484000,1.688,4.714,738400000,8.812,27.397,0.04971,0.07926,1367625,49345000,8.929,1.536,0.24167,0.16551,0.29069
ASHOKLEY.NS,,Farm & Heavy Construction Machinery,Industrials,9607,2,6,8,1,6,86400,2,231.18,231.15,229.34,231.61,231.18,231.15,229.34,231.61,6.95,0.0301,1731974400,0.5537,2.15,0.836,25.842697,19.931711,4085693,4085693,8809116,5723990,5723990,675401891840,157.55,264.65,1.4514894,222.3152,219.69315,,,1094023643136,0.05649,1688273101,2936529920,0.41198003,0.25775,2951170048,35.071,6.558125,0.341,8.9,7.75,0.31956398,2.0,1731974400,NSI,EQUITY,ASHOKLEY.NS,ASHOK LEYLAND LTD,Ashok Leyland Limited,230.0,325.0,160.0,251.02632,253.5,1.97368,buy,38,55195299840,18.773,84841897984,442977714176,0.413,1.145,465316413440,332.769,158.614,0.07393,0.23315,26655074304,-54854701056,0.341,-0.025,0.37879002,0.18233,0.18613
ASIANENE.NS,,Oil & Gas Equipment & Services,Energy,307,,,,,,86400,2,383.45,391.0,374.05,405.7,383.45,391.0,374.05,405.7,,,,,,0.846,39.05128,,745625,745625,156082,336856,336856,16992301056,230.25,444.15,5.322812,349.855,324.2425,,,13598885888,0.095740005,12655386,44582000,0.64849,,44628500,68.354,5.5702667,,9.75,,0.48238266,,,NSI,EQUITY,ASIANENE.NS,ASIAN ENERGY SERVICES LTD,Asian Energy Services Limited,380.75,,,,,,none,,423168000,10.501,486623008,223666000,,,3192354048,8.046,81.77,,,,,,0.308,0.29282,0.15243,0.03206
ASIANHOTNR.NS,,Lodging,Consumer Cyclical,785,,,,,,86400,2,197.28,196.01,192.0,203.3,197.28,196.01,192.0,203.3,,,1411603200,,1.25,0.455,,,9196,9196,7120,14022,14022,3759956736,108.85,238.95,1.2663224,199.08,165.7365,,,13810445312,-0.31223,4178134,19453200,0.74551004,0.05257,19529200,38.505,5.0001297,,-61.01,,-0.1346966,1.0,1411603200,NSI,EQUITY,ASIANHOTNR.NS,ASIAN HOTELS (NORTH) LTD,Asian Hotels (North) Limited,192.53,,,,,,none,,541753984,27.857,745166976,10524123136,,,2969193984,1405.005,152.643,,,,,,-0.019,0.65154,0.25097,0.14215
ASIANPAINT.NS,,Specialty Chemicals,Basic Materials,9482,8,1,6,1,1,86400,2,2417.3,2413.0,2380.7,2415.0,2417.3,2413.0,2380.7,2415.0,32.4,0.0134000005,1731974400,0.69879997,0.68,0.366,50.76588,44.959217,1088554,1088554,1326486,1560515,1560515,2291198590976,2380.7,3422.95,6.588057,2766.535,2923.662,32.4,0.013403384,2292926119936,0.13137999,413957533,958702016,0.48240003,0.20255,958841024,188.116,12.702535,-0.424,47.07,28.24,-0.27893114,4.25,1731974400,NSI,EQUITY,ASIANPAINT.NS,ASIAN PAINTS LIMITED,Asian Paints Limited,2389.55,3750.0,2080.0,2661.0833,2538.5,3.19444,hold,36,28315600896,29.553,63243300864,25160200192,0.854,1.829,347780612096,13.467,362.746,0.12689,0.25827,21506299904,46734200832,-0.424,-0.056,0.42124,0.18185,0.124639995
ASIANTILES.NS,,Building Products & Equipment,Industrials,6000,,,,,,86400,2,73.84,73.84,72.63,76.49,73.84,73.84,72.63,76.49,,,1654732800,,0.67,0.67,,3.9618037,1410192,1410192,978845,1150795,1150795,11012611072,51.0,98.2,0.71546525,71.9142,72.02555,,,10795651072,-0.00518,88749605,147044992,0.29464,0.0050999997,147464000,98.063,0.7615512,,-0.02,18.85,0.011239052,0.7,1654732800,NSI,EQUITY,ASIANTILES.NS,ASIAN GRANITO IND. LTD.,Asian Granito India Limited,74.68,,,,,,none,,779704000,6.152,529447264,2482053120,,,15392237568,19.392,122.813,,,,,,0.025,0.24436001,0.0344,0.00961
ASKAUTOLTD.NS,,Auto Parts,Consumer Cyclical,7000,,,,,,86400,2,494.9,493.5,476.4,494.7,494.9,493.5,476.4,494.7,1.0,0.002,1723161600,0.0889,,,43.085487,29.44321,223436,223436,364090,384203,384203,95387648000,240.1,499.4,2.82192,433.916,371.9315,,,99433701376,0.06562,41532082,197143008,0.7895,0.11216,197342000,46.659,10.369918,0.631,11.23,,0.6850078,1.0,1723161600,NSI,EQUITY,ASKAUTOLTD.NS,ASK AUTOMOTIVE LIMITED,,483.85,498.0,470.0,481.0,475.0,,none,3,29500000,0.15,3737338880,3998599936,0.529,1.013,33802393600,43.435,171.482,0.11021,0.27049,318343008,4045606912,0.632,0.227,0.32009998,0.11056,0.09776
ASMS.NS,,Information Technology Services,Technology,65,,,,,,86400,2,19.51,19.85,18.88,19.85,19.51,19.85,18.88,19.85,,,1316563200,,,,172.72728,,215854,215854,546847,275947,275947,5786962944,15.67,28.75,11.496806,20.78,20.3881,,,5494231552,0.03611,42901525,304576992,0.85568,,306400000,0.87,21.83908,0.953,0.11,,0.067415714,1.0,1316563200,NSI,EQUITY,ASMS.NS,BARTRONICS INDIA LIMITED,Bartronics India Limited,19.0,,,,,,none,,103300000,0.347,2396250,,,,503353984,,2.127,,,,,2.0,0.124,0.08439,0.00476,0.01616
ASPINWALL.NS,,Farm Products,Consumer Defensive,727,,,,,,86400,2,315.3,319.35,311.0,319.35,315.3,319.35,311.0,319.35,6.0,0.019,1721260800,0.36560002,,,19.121952,,17842,17842,14799,47080,47080,2451815680,223.7,359.0,0.7649971,280.928,278.514,,,2440989952,0.049050003,2394364,7818290,,,7835630,237.403,1.3209606,3.247,16.4,,0.24915361,6.0,1721260800,NSI,EQUITY,ASPINWALL.NS,ASPINWALL & CO LTD,Aspinwall and Company Limited,313.6,,,,,,none,,409200000,52.395,139600000,401000000,0.894,2.161,3204999936,21.628,410.142,0.02063,0.08728,312562496,473400000,3.246,0.269,0.40348998,0.04356,0.06104
ASTEC.NS,,Agricultural Inputs,Basic Materials,606,,,,,,86400,2,1091.5,1098.95,1081.1,1098.95,1091.5,1098.95,1081.1,1098.95,1.5,0.0011999999,1689897600,,0.15,0.339,,33.464504,7380,7380,39078,20749,20749,21263661056,825.05,1474.4,5.7019043,1082.18,1177.277,,,26251724800,-0.27778,5881522,19611400,0.69992995,0.07254,19790600,148.625,7.295206,,-52.83,40.4,-0.07483256,1.5,1689897600,NSI,EQUITY,ASTEC.NS,ASTEC LIFESCIENCES LTD,Astec LifeSciences Limited,1084.25,1210.0,1000.0,1105.0,1105.0,,none,2,20678000,1.054,-714158976,5004597248,0.354,0.815,3729221120,171.539,190.158,-0.07639,-0.30148,-370172384,118858000,,-0.111,0.17392,-0.1915,-0.31666002
ASTERDM.NS,,Medical Care Facilities,Healthcare,14016,,,,,,86400,2,489.05,489.05,483.1,492.7,489.05,489.05,483.1,492.7,4.0,0.0082,1724284800,0.48450002,,0.618,117.71289,50.215683,498572,498572,1633465,2158784,2158784,241115267072,311.1,558.0,6.003014,443.738,402.12674,,,246782394368,1.34373,166899247,498020992,0.55556,0.32399,503297984,68.823,7.029627,,4.11,9.41,0.22264338,2.0,1724284800,NSI,EQUITY,ASTERDM.NS,ASTER DM HEALTHCARE LTD.,Aster DM Healthcare Limited,483.8,665.0,435.0,565.0,567.5,1.5,strong_buy,8,15781600256,31.615,3156300032,19402700800,1.689,1.925,40165699584,53.874,80.729,0.025510002,0.06988,7552362496,-4587599872,,-0.672,0.55307996,0.07858,0.14494
ASTRAL.NS,,Building Products & Equipment,Industrials,,,,,,,86400,2,1852.65,1854.7,1824.8,1857.0,1852.65,1854.7,1824.8,1857.0,3.75,0.002,1731542400,0.1916,0.13,0.529,93.35031,61.364788,510407,510407,528818,398516,398516,492515426304,1695.5,2454.0,8.566528,1808.476,2018.366,3.75,0.0020241276,490933813248,0.091400005,115626097,268635008,0.55956,0.2284,268635008,125.542,14.603878,-0.162,19.64,29.93,-0.06483042,1.5,1731542400,NSI,EQUITY,ASTRAL.NS,ASTRAL LIMITED,Astral Limited,1833.4,2666.0,1689.0,2055.6365,2010.0,,none,22,3719000064,13.862,9160999936,1978000000,0.671,1.797,57493000192,5.738,214.112,0.09806,0.15989,-1200625024,7248000000,-0.16,0.005,0.38974997,0.15934,0.1096
ASTRAMICRO.NS,,Communication Equipment,Technology,1469,,,,,,86400,2,810.35,816.45,806.6,825.0,810.35,816.45,806.6,825.0,2.0,0.0025,1724371200,0.111499995,0.5,0.748,59.187225,39.353436,386719,386719,241741,225691,225691,77441949696,510.1,1059.0,8.324683,790.459,797.3635,,,75389288448,0.14513,68678472,94945000,0.34462002,0.16603,94950896,101.763,8.014701,,13.78,,0.34620786,2.0,1724371200,NSI,EQUITY,ASTRAMICRO.NS,ASTRA MICROWAVE LTD,Astra Microwave Products Limited,815.6,976.0,934.0,953.75,952.5,1.0,strong_buy,4,1262619008,13.298,2087734272,2376414976,,,9302690816,24.596,98.128,,,,,,0.16,0.40438,0.22442,0.10176
ASTRAZEN.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,940,,,,,,86400,2,6618.0,6616.0,6555.0,6674.0,6618.0,6616.0,6555.0,6674.0,24.0,0.0032,1720137600,1.0433,0.17,0.289,200.01202,,5010,5010,97199,10320,10320,166259998720,4600.7,8139.0,11.982012,7131.845,6406.073,,,173206454272,0.06908,4162500,25000000,0.80495,0.06881,25019200,284.768,23.353746,,33.25,,0.4358753,24.0,1720137600,NSI,EQUITY,ASTRAZEN.NS,ASTRAZENECA PHARMA IND LT,AstraZeneca Pharma India Limited,6650.4,,,,,,none,,5055699968,202.228,1536724992,45900000,,,13875800064,0.645,555.175,,,,,,0.312,0.48064998,0.11075,0.088149995
ASTRON.NS,,Paper & Paper Products,Basic Materials,411,,,,,,86400,2,19.36,19.75,19.38,19.95,19.36,19.75,19.38,19.95,,,,,,0.427,,,78171,78171,143040,78420,78420,919806976,16.73,40.9,0.3162657,20.7442,22.48175,,,1759587072,-0.06474,11737847,46500000,0.7036,,46596100,31.838,0.62001383,,-5.39,,-0.3319797,,,NSI,EQUITY,ASTRON.NS,ASTRON PAPER BORD MIL LTD,Astron Paper & Board Mill Limited,19.74,,,,,,none,,103385000,2.229,-88859752,828534912,,,2908336128,55.964,62.416,,,,,,-0.255,0.24822001,-0.030550001,-0.18802999
ATALREAL.NS,,Engineering & Construction,Industrials,,,,,,,86400,2,11.84,11.83,11.4,12.43,11.84,11.83,11.4,12.43,,,,,,-0.866,24.215687,,577851,577851,1958665,359766,359766,1375666560,6.71,17.55,3.4400694,11.3502,9.992118,,,921846976,0.05287,19202007,111015000,0.28244,,111390000,5.096,2.4234693,-0.131,0.51,,,,,NSI,EQUITY,ATALREAL.NS,ATAL REALTECH LIMITED,Atal Realtech Limited,12.35,,,,,,none,,2248000,0.034,48543752,92055000,,,399895008,24.41,5.506,,,,,-0.063,-0.194,0.21486,0.12139,0.1312
ATAM.NS,,Specialty Industrial Machinery,Industrials,196,,,,,,86400,2,145.82,145.82,141.01,146.41,145.82,145.82,141.01,146.41,0.75,0.0053,1727049600,0.2874,,-0.618,27.130268,,27796,27796,48681,25653,25653,1623389952,124.0,228.99,3.0242946,142.573,174.37366,,,1659095424,0.11033,4808903,11463000,0.55224997,,11662700,27.082,5.2293034,0.107,5.22,,-0.31880713,0.75,1727049600,NSI,EQUITY,ATAM.NS,ATAM VALVES LIMITED,Atam Valves Limited,141.62,,,,,,none,,101962000,8.873,97787000,128710000,,,536783008,41.46,46.924,,,,,0.125,0.104,0.43589002,0.18216999,0.11619
ATFL.NS,,Packaged Foods,Consumer Defensive,564,,,,,,86400,2,991.35,1002.0,968.0,1002.0,991.35,1002.0,968.0,1002.0,3.0,0.003,1726790400,1.7241,0.38,0.93,555.53674,132.87837,36849,36849,86060,34327,34327,24113367040,644.45,1152.0,3.1815062,942.36,814.27875,,,24631099392,0.00561,5748250,24369300,0.66219,0.07985,25122000,196.824,4.995834,-0.973,1.77,17.73,0.15147257,3.0,1726790400,NSI,EQUITY,ATFL.NS,AGRO TECH FOODS LIMITED,Agro Tech Foods Limited,983.3,950.0,950.0,950.0,950.0,,none,1,76800000,3.072,237850000,125400000,0.728,2.241,7579230208,2.548,307.544,0.00519,0.008669999,76268752,351940000,-0.974,0.025,0.3697,0.03138,0.00306
ATGL.NS,,Utilities - Regulated Gas,Utilities,549,,,,,,86400,2,717.5,720.95,712.3,755.65,717.5,720.95,712.3,755.65,0.25,0.00029999999,1718323200,0.0392,,1.356,114.303604,,4460374,4460374,1962560,3921149,3921149,803359686656,545.75,1190.0,17.13644,717.052,853.478,,,812567429120,0.14975001,222181870,1099810048,0.79767996,0.088870004,1099890048,35.61,20.511093,0.075,6.39,,-0.30235445,0.25,1718323200,NSI,EQUITY,ATGL.NS,ADANI TOTAL GAS LIMITED,Adani Total Gas Limited,730.4,,,,,,none,,4150500096,3.779,11596900352,14574499840,0.558,0.677,46880198656,37.268,42.596,0.097229995,0.19646999,-566225024,10134800384,0.076,0.112,0.36006,0.24736999,0.20875
ATL.NS,,Integrated Freight & Logistics,Industrials,266,,,,,,86400,2,41.81,41.81,40.64,41.87,41.81,41.81,40.64,41.87,0.5,0.0104,1694131200,,,,22.826817,,229384,229384,398632,317221,317221,10060712960,36.6,82.5,1.3381765,40.711,50.61955,,,13008260096,0.05847,68481955,245696000,0.6902,0.056360003,246224000,10.616,3.8489072,-0.06,1.79,,-0.21195757,0.5,1694131200,NSI,EQUITY,ATL.NS,ALLCARGO TERMINALS LTD,Allcargo Terminals Limited,40.86,,,,,,none,,1044796992,4.297,896593024,4018739968,1.042,1.082,7518225920,149.903,30.561,0.053239997,0.18061,504952128,949382976,-0.042,0.051,0.23017,0.11926,0.09769
ATLANTAA.NS,,Infrastructure Operations,Industrials,32,,,,,,86400,2,55.1,55.0,52.7,56.0,55.1,55.0,52.7,56.0,,,1537315200,,0.59,1.796,2.7203515,,20315,20315,43092,43618,43618,4546109952,18.45,65.71,3.3834512,53.413,42.3212,,,6385069056,3.57113,15638987,81500000,0.80811995,,81559200,19.361,2.8789835,9.014,20.49,,1.1688716,0.3,1500595200,NSI,EQUITY,ATLANTAA.NS,ATLANTAA LIMITED,Atlantaa Limited,55.74,,,,,,none,,507479008,6.224,643366528,2475393024,,,1343630976,155.227,16.559,,,,,9.188,0.115,0.91292,0.47882998,-0.21856001
ATUL.NS,,Specialty Chemicals,Basic Materials,3255,,,,,,86400,2,7486.25,7466.0,7200.0,7486.0,7486.25,7466.0,7200.0,7486.0,20.0,0.0027,1720742400,0.1558,0.36,0.422,58.139965,31.77145,75764,75764,67724,41249,41249,220408512512,5174.85,8180.0,4.3517456,7583.917,6913.094,,,210722406400,0.074640006,15296106,29441800,0.48042,0.29392,30354700,1905.059,3.8114831,0.515,124.89,106.25,0.039192796,20.0,1720742400,NSI,EQUITY,ATUL.NS,ATUL LTD,Atul Ltd,7261.1,9995.0,5270.0,8102.923,8100.0,,none,13,5748499968,195.258,7645599744,2181100032,1.635,2.675,50648301568,3.853,1719.691,0.044749998,0.07209,54262500,5323500032,0.519,0.167,0.46103,0.15095,0.11861
ATULAUTO.NS,,Auto Manufacturers,Consumer Cyclical,474,,,,,,86400,2,633.25,633.25,629.0,649.7,633.25,633.25,629.0,649.7,,,1574294400,,1.33,0.284,98.97037,,42459,42459,63767,135418,135418,17605425152,470.0,844.4,2.9209957,600.039,600.8533,,,17663076352,0.03207,10530501,27751300,0.61932,0.0037599998,27777600,151.29,4.1932716,,6.41,,0.05390811,1.5,1574294400,NSI,EQUITY,ATULAUTO.NS,ATUL AUTO LIMITED,Atul Auto Limited,634.4,,,,,,none,,453100000,16.327,524849984,1444600064,,,6027200000,33.693,197.539,,,,,,1.265,0.25908002,0.08708,0.02258
AUBANK.NS,,Banks - Regional,Financial Services,29738,,,,,,86400,2,590.1,591.5,586.45,595.2,590.1,591.5,586.45,595.2,1.0,0.0017,1720742400,0.0392,,0.9,23.187525,15.473416,1437998,1437998,2293878,2050926,2050926,439820386304,553.7,813.4,5.6662464,622.586,639.0093,,,442314063872,0.23444,490995502,744134016,0.38443002,0.41507,744259968,215.676,2.7404532,0.422,25.49,21.21,-0.22055912,1.0,1720742400,NSI,EQUITY,AUBANK.NS,AU SMALL FINANCE BANK LTD,AU Small Finance Bank Limited,591.05,880.0,590.0,715.913,700.0,2.43478,buy,23,85058527232,114.362,,87771160576,,,77621116928,,109.967,0.0155,0.1309,,-155857502208,0.279,0.435,,,0.33883998
AURIONPRO.NS,,Software - Infrastructure,Technology,1795,,,,,,86400,2,1839.8,1880.0,1740.0,1880.0,1839.8,1880.0,1740.0,1880.0,2.5,0.0014,1726790400,0.0762,1.24,-0.265,53.745037,,45743,45743,66488,59044,59044,97324154880,890.5,1991.75,9.564841,1636.06,1465.9326,,,91631329280,0.1617,21275889,55213500,0.38337,0.1011,55293100,254.707,6.9104896,0.36,32.75,,0.7732276,2.5,1726790400,NSI,EQUITY,AURIONPRO.NS,AURIONPRO SOLN LTD,Aurionpro Solutions Limited,1760.15,,,,,,none,,3318925056,61.85,2069623040,319336992,1.928,3.255,10175198208,2.306,210.005,0.088970006,0.16813,-1001734720,-70615000,0.224,0.318,0.2791,0.2034,0.17645
AUROPHARMA.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,26015,9,2,1,1,2,86400,2,1225.85,1231.1,1210.75,1234.0,1225.85,1231.1,1210.75,1234.0,4.5,0.0037,1708387200,0.0734,0.68,0.593,19.801107,15.691544,719093,719093,1027642,994610,994610,711975436288,958.5,1592.0,2.3501403,1353.725,1297.5758,1.5,0.0012236407,724791459840,0.11823,290923057,580801984,0.54835,0.29257,586180992,528.882,2.2965424,0.08,61.34,62.29,0.18335927,1.5,1708387200,NSI,EQUITY,AUROPHARMA.NS,AUROBINDO PHARMA LTD,Aurobindo Pharma Limited,1214.6,1930.0,1225.0,1537.1428,1545.0,,none,28,68682301440,117.638,63952297984,84272496640,0.855,1.829,302950187008,27.286,518.561,0.06765,0.12128,-11765600256,15866600448,0.091,0.08,0.57493997,0.21110001,0.15185
