Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
KBCGLOBAL.NS,,Real Estate - Development,Real Estate,52,,,,,,86400,4,2.19,2.19,2.15,2.22,2.19,2.19,2.15,2.22,,,1628726400,,,1.086,,,17146090,17146090,22642716,21539636,21539636,3761673472,1.57,2.65,18.588373,2.3178,1.97335,,,-2654862336,-1.90591,1529683943,1709849984,0.23042999,0.048410002,1733490048,8.195,0.26479563,,-0.26,,0.112820506,0.005,1628726400,NSI,EQUITY,KBCGLOBAL.NS,KBC GLOBAL LIMITED,KBC Global Limited,2.17,,,,,,none,,7129822208,4.164,-554870016,759558016,,,202367008,8.348,0.153,,,,,,-0.039,0.31421,-2.7419,-1.4789901
KCP.NS,,Building Materials,Basic Materials,925,,,,,,86400,2,255.38,255.01,249.0,256.43,255.38,255.01,249.0,256.43,1.0,0.0039,1723593600,0.0588,0.86,0.674,14.708406,64.15128,227223,227223,505487,387889,387889,32254744576,144.0,281.79,1.1965524,232.4018,218.51915,,,33767782400,0.0813,57179528,128921000,0.49710998,0.01228,129045000,115.221,2.1713924,0.883,17.01,3.9,0.71128595,1.0,1723593600,NSI,EQUITY,KCP.NS,KCP LTD,The KCP Limited,250.19,,,,,,none,,6969099776,54.063,3952999936,4447300096,1.515,2.618,26956400640,23.542,209.034,0.070310004,0.18993,274175008,1874099968,0.881,-0.14,0.41009998,0.14664,0.15048
KCPSUGIND.NS,,Confectioners,Consumer Defensive,328,,,,,,86400,2,47.88,47.79,47.36,48.74,47.88,47.79,47.36,48.74,0.2,0.0042,1726444800,0.0277,0.51,0.327,6.5789475,,63070,63070,150782,150093,150093,5407162368,31.05,61.4,1.6951112,47.399,45.2446,0.2,0.0041771093,4908729344,0.25674,59890454,113385000,0.47075,,113835000,45.316,1.0481949,-0.275,7.22,,0.23537064,0.2,1726185600,NSI,EQUITY,KCPSUGIND.NS,KCP SUGAR IND CORP LTD.,K.C.P. Sugar and Industries Corporation Limited,47.5,,,,,,none,,1215224960,10.739,151459008,748705984,2.056,3.879,3189857024,14.6,28.114,0.009190001,0.17347999,-2435500,31102000,-0.275,-0.211,0.21827999,0.047480002,-0.03002
KDDL.NS,,Luxury Goods,Consumer Cyclical,1359,,,,,,86400,2,3036.35,3008.7,2990.05,3050.0,3036.35,3008.7,2990.05,3050.0,8.0,0.0029,1724716800,0.0799,,0.963,40.366314,26.363916,6622,6622,21683,11207,11207,36932956160,2092.05,3815.25,2.6019385,2788.4,2850.7017,,,36959645696,0.06633,5113574,12299300,0.64578,0.066599995,12932200,585.426,5.1293416,-0.331,74.39,14.7,0.123001575,4.0,1724716800,NSI,EQUITY,KDDL.NS,KDDL LIMITED,KDDL Limited,3002.85,3435.0,3435.0,3435.0,3435.0,,none,1,5297699840,422.712,2503481600,2502299904,,,14194400256,21.868,1132.265,,,,,-0.33,0.086,0.42033002,0.17637,0.10024
KEC.NS,,Engineering & Construction,Industrials,6450,,,,,,86400,2,1185.05,1189.5,1161.35,1195.9,1185.05,1189.5,1161.35,1195.9,4.0,0.0034,1723161600,0.2441,1.2,0.636,71.232414,27.447336,261365,261365,1001198,1368423,1368423,310029844480,586.05,1313.25,1.490761,1034.777,885.066,,,337570824192,0.02027,153480741,266200000,0.0452,0.81718004,266336992,196.541,5.9257355,0.53,16.35,43.1,0.9207554,4.0,1723161600,NSI,EQUITY,KEC.NS,KEC INTL. LIMITED,KEC International Limited,1164.65,1250.0,776.0,1026.3043,1017.0,,none,23,5165300224,20.078,12578100224,43119398912,1.001,1.184,207967502336,85.28,808.231,0.0349,0.09474,-1265662464,8624400384,0.53,0.137,0.22833,0.06048,0.05377
KECL.NS,,Specialty Industrial Machinery,Industrials,889,,,,,,86400,2,194.58,195.0,191.72,197.48,194.58,195.0,191.72,197.48,,,,,,0.878,92.78095,,109491,109491,188497,193863,193863,12940123136,96.35,254.79,2.1949494,186.9542,181.90974,,,13758483456,0.023659999,28414760,66414100,0.57071996,0.014090001,66458500,17.802,10.944838,-0.043,2.1,,0.78098714,,,NSI,EQUITY,KECL.NS,KIRLOSKAR ELECTRIC CO LTD,Kirloskar Electric Company Limited,194.84,,,,,,none,,248000000,3.752,296412992,1126800000,0.246,0.398,5895408128,95.751,88.752,0.02468,0.12872,-18531000,385400992,-0.038,0.112,0.26845,0.050279997,0.0062599997
KEEPLEARN.NS,,Education & Training Services,Consumer Defensive,55,,,,,,86400,4,4.55,4.73,4.43,4.77,4.55,4.73,4.43,4.77,,,,,,0.562,153.33333,,48360,48360,63191,42307,42307,725718976,2.158367,7.51,9.708615,5.0574,4.0624547,,,548881984,0.063990004,41743072,155712000,0.62286,,157764992,-0.243,,,0.03,,0.13222158,,,NSI,EQUITY,KEEPLEARN.NS,DSJ KEEP LEARNING LTD,DSJ Keep Learning Limited,4.6,,,,,,none,,12834000,0.114,9650750,37000000,,,74750000,,0.767,,,,,,31.347,0.50721,0.12911001,0.34068
KEI.NS,,Electrical Equipment & Parts,Industrials,1849,,,,,,86400,2,4469.8,4449.5,4360.0,4476.5,4469.8,4449.5,4360.0,4476.5,3.5,0.0008,1710806400,0.0507,0.27,0.775,63.384815,45.06549,229817,229817,369153,353321,353321,419600105472,2822.45,5039.7,4.812597,4171.985,4166.6143,,,397556088832,0.07159,55697749,95552600,0.36205003,0.38813,97532000,382.964,11.466613,0.104,69.28,98.96,0.47388732,3.5,1710806400,NSI,EQUITY,KEI.NS,KEI INDUSTRIES LTD.,KEI Industries Limited,4391.3,6150.0,4110.0,4899.8125,4798.0,2.0,buy,16,2445220096,27.082,8843849728,3513299968,1.349,2.86,87187881984,10.161,966.135,0.11502,0.19769,-4726687744,1879859968,0.104,0.171,0.23165001,0.10143,0.08961
KELLTONTEC.NS,,Software - Application,Technology,1370,,,,,,86400,2,171.64,175.0,167.1,177.3,171.64,175.0,167.1,177.3,,,1631750400,,,1.747,22.85462,,2586452,2586452,1401537,2552940,2552940,16395933696,85.0,184.3,1.6465181,147.9068,129.0758,,,15038662656,0.06883,56663129,97410600,0.49822,0.00457,97473000,45.756,3.6762393,0.294,7.36,,0.7567624,0.25,1631750400,NSI,EQUITY,KELLTONTEC.NS,KELLTON TECH SOL LTD,Kellton Tech Solutions Limited,168.21,,,,,,none,,276969984,2.847,1101868928,1559896064,,,9957943296,35.182,103.113,,,,,0.331,0.052,0.50993997,0.110649996,0.104820006
KENNAMET.NS,,,,756,,,,,,86400,2,2476.1,2547.0,2412.35,2547.0,2476.1,2547.0,2412.35,2547.0,,,,,,0.471,72.704155,34.627438,15983,15983,15178,,,53418016768,1965.0,3127.0,4.802051,2537.637,2486.3633,,,53318320128,0.10644,5462692,21978200,0.75144994,0.13675,22191300,333.739,7.2826366,0.462,33.43,,0.03972292,20.0,1684972800,NSI,EQUITY,KENNAMET.NS,KENNAMETAL INDIA L,Kennametal India Limited,2430.5,3132.0,3132.0,3132.0,3132.0,,none,1,1132000000,51.505,1759250048,30000000,,,11123999744,0.409,506.305,,,,,0.464,0.048,0.45828998,0.15815,0.11428001
KERNEX.NS,,Software - Application,Technology,228,,,,,,86400,2,1524.75,1580.0,1467.3,1580.0,1524.75,1580.0,1467.3,1580.0,,,1348099200,,,-0.153,,,556323,556323,198692,390034,390034,25041895424,335.0,1580.0,52.929047,926.684,677.43024,,,14620123136,-0.46308,7898888,16759400,0.50141,,16759400,63.613,23.488909,,-6.86,,1.57932,1.0,1348099200,NSI,EQUITY,KERNEX.NS,KERNEX MICROSYS(I) LTD,Kernex Microsystems (India) Limited,1494.2,,,,,,none,,192316992,11.477,-147648752,279916000,,,473121984,26.358,28.255,,,,,,28.788,0.21546,-0.31207,0.14735
KESORAMIND.NS,,Building Materials,Basic Materials,1588,,,,,,86400,2,231.08,230.2,226.2,232.0,231.08,230.2,226.2,232.0,,,1368576000,,1.96,1.57,,,617635,617635,925027,1507773,1507773,70713335808,159.0,235.98,1.7665879,215.6556,200.159,,,72525168640,-0.10589,128480310,310664000,0.62747,0.13602,312236992,-1.032,,,-12.87,,0.372445,0.675863,1368576000,NSI,EQUITY,KESORAMIND.NS,KESORAM INDUSTRIES LTD,Kesoram Industries Limited,227.62,,,,,,none,,67700000,0.22,3740100096,2481900032,0.011,0.827,40028200960,,130.101,0.042340003,-2.28423,3632750080,464100000,,-0.938,0.50201,0.093439996,-0.29790002
KEYFINSERV.NS,,Capital Markets,Financial Services,22,,,,,,86400,2,258.95,261.9,250.0,261.9,258.95,261.9,250.0,261.9,1.0,0.0041,1726704000,0.019,1.4,0.696,4.23114,,1544,1544,19598,2925,2925,1787079936,110.5,379.95,3.5365312,274.8122,225.62125,,,1257083776,0.54476,1385316,7018340,0.78713995,0.07348,7180590,223.273,1.1404425,0.104,60.18,,1.1931956,1.0,1726704000,NSI,EQUITY,KEYFINSERV.NS,KEYNOTE FIN SERV LTD.,Keynote Financial Services Limited,254.63,,,,,,none,,120550000,21.659,,6789000,,,505320000,0.546,97.179,,,,,0.233,0.107,0.98425,,0.70026
KFINTECH.NS,,Software - Application,Technology,5599,,,,,,86400,2,1252.3,1249.9,1227.95,1257.0,1252.3,1249.9,1227.95,1257.0,5.75,0.0046,1724371200,0.3316,,,71.52199,52.580795,353163,353163,997235,925731,925731,212330102784,456.25,1313.7,21.336042,1083.367,873.889,,,208161112064,0.30014,94002404,171802000,0.14027001,0.65941,172794000,70.922,17.426188,0.455,17.28,,1.6408119,5.75,1724371200,NSI,EQUITY,KFINTECH.NS,KFIN TECHNOLOGIES LIMITED,KFin Technologies Limited,1235.9,1400.0,705.0,1039.5714,1037.0,2.28571,buy,14,4193499904,24.46,4314639872,467740000,4.143,4.471,9951710208,3.847,58.224,0.16978,0.27087,1961217536,3220879872,0.441,0.352,0.63129,0.43355998,0.41423
KHADIM.NS,,Footwear & Accessories,Consumer Cyclical,780,,,,,,86400,2,371.85,373.2,371.2,374.5,371.85,373.2,371.2,374.5,,,1564531200,,,0.567,114.62963,25.613792,7524,7524,28827,37031,37031,6867965952,281.05,440.0,1.1180041,379.783,359.84726,,,9806511104,0.0094800005,3730076,18378400,0.68781996,0.06691,18492100,135.603,2.7388775,0.303,3.24,14.5,0.039753675,1.0,1564531200,NSI,EQUITY,KHADIM.NS,KHADIM INDIA LIMITED,Khadim India Limited,371.4,,,,,,none,,244570000,13.307,438209984,3225349888,0.609,1.355,6143059968,129.419,339.911,0.023810001,0.02437,212195008,701289984,0.283,0.022,0.44518003,0.071329996,0.05552
KHAICHEM.NS,,Agricultural Inputs,Basic Materials,681,,,,,,86400,2,70.27,70.35,70.35,77.9,70.27,70.35,70.35,77.9,0.3,0.0039,1689897600,0.5172,,0.743,,,2642382,2642382,307334,410146,410146,7444363776,59.3,99.86,1.4821701,71.6232,74.8485,,,9960306688,-0.16123,23473219,96989200,0.72519994,,97058200,22.733,3.3739498,,-8.62,,0.17999995,0.3,1689897600,NSI,EQUITY,KHAICHEM.NS,KHAITAN CHEM & FERT LTD,Khaitan Chemicals and Fertilizers Limited,76.7,,,,,,none,,37083000,0.382,-365832992,3156700928,,,5022610944,143.168,51.809,,,,,,-0.205,0.22292,-0.07284,-0.07233
KHAITANLTD.NS,,Furnishings, Fixtures & Appliances,Consumer Cyclical,111,,,,,,86400,2,91.69,91.52,89.6,92.0,91.69,91.52,89.6,92.0,,,,,,0.04,9.944934,,3383,3383,2771,2637,2637,432059328,53.5,128.0,0.6672986,91.6928,82.99285,,,515738528,0.06661,1598319,4750000,0.66427004,,4784710,48.544,1.8601682,,9.08,,0.5925926,,,NSI,EQUITY,KHAITANLTD.NS,KHAITAN (INDIA)LTD.,Khaitan (India) Limited,90.3,,,,,,none,,11181000,2.358,68249712,98773000,0.192,0.395,647475264,42.914,136.737,0.06252,0.20809999,19673502,30070740,,-0.005,0.32531,0.10541,0.0877
KHANDSE.NS,,Capital Markets,Financial Services,35,,,,,,86400,2,28.02,28.79,27.58,28.9,28.02,28.79,27.58,28.9,,,,,,0.438,67.190475,,4200,4200,19089,9957,9957,430462240,22.9,36.78,2.7822952,28.725,29.70965,,,423282816,0.041339997,3708501,15253800,0.72562,,16075400,19.311,1.4613432,1.141,0.42,,0.21376348,,,NSI,EQUITY,KHANDSE.NS,KHANDWALA SECURITIES LTD,Khandwala Securities Limited,28.22,,,,,,none,,25036000,1.591,,4136000,0.504,0.565,154714800,1.361,10.257,0.01317,0.021270001,,71475232,1.143,4.141,0.97457004,,0.028369999
KICL.NS,,Asset Management,Financial Services,2,,,,,,86400,2,6445.15,6464.5,6425.0,6515.0,6445.15,6464.5,6425.0,6515.0,,,,,,,36.197277,,3077,3077,7763,5076,5076,28223707136,3080.15,8231.45,37.231003,6648.694,5501.9907,,,26033627136,1.0274501,1040912,4365310,0.77233005,,4367440,24033.098,0.26889166,0.238,178.53,,1.0756407,,,NSI,EQUITY,KICL.NS,KALYANI INVEST CO LTD,Kalyani Investment Company Limited,6462.3,,,,,,none,,2175229952,498.318,787360000,,33.735,34.195,758070016,,173.659,0.0049900003,0.00847,499927488,-73750000,0.238,0.198,1.0,1.03864,0.98209
KILITCH.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,168,,,,,,86400,2,324.55,326.3,323.0,330.95,324.55,326.3,323.0,330.95,,,1568937600,,,0.282,31.540329,21.212418,13787,13787,15946,9460,9460,5219510272,300.0,470.0,3.4505258,320.049,342.20676,,,4932331008,0.08319,4011534,16082300,0.74849,,16171500,109.618,2.9607363,-0.601,10.29,15.3,-0.06496686,0.5,1568937600,NSI,EQUITY,KILITCH.NS,KILITCH DRUGS INDIA LTD,Kilitch Drugs (India) Limited,324.55,,,,,,none,,690710016,42.773,197367248,316464992,,,1512670976,18.014,94.21,,,,,-0.614,-0.085,0.46795,0.13048,0.024149999
KIMS.NS,,Medical Care Facilities,Healthcare,5013,,,,,,86400,2,593.85,589.0,586.25,601.2,593.85,589.0,586.25,601.2,,,,,,-0.092,72.26061,52.264565,264237,264237,454931,671109,671109,238542880768,350.0,634.65,8.817469,567.406,469.73215,,,258271821824,0.122480005,215550843,400139008,0.45931,0.42139998,400476992,45.693,13.046857,0.167,8.25,11.17,0.52776706,,,NSI,EQUITY,KIMS.NS,KRISHNA INST OF MED SCI L,Krishna Institute of Medical Sciences Limited,596.15,705.0,406.4,593.53845,625.0,1.53846,buy,13,902000000,2.254,6863390208,17823000576,0.727,0.95,27053441024,78.075,62.432,0.08478,0.16669,-2616523776,4963850240,,0.191,0.60386,0.25370002,0.22784
KINGFA.NS,,Specialty Chemicals,Basic Materials,257,,,,,,86400,2,3153.95,3170.5,3100.0,3198.0,3153.95,3170.5,3100.0,3198.0,10.0,0.0032,1726617600,0.09020001,,0.981,28.140923,,5969,5969,8312,10091,10091,37726629888,1508.65,3734.45,2.3102741,3111.455,2591.1921,,,37962563584,0.08219,1648375,12110500,0.86385,7e-05,12164200,538.95,5.780128,0.259,110.7,,0.41346216,10.0,1726531200,NSI,EQUITY,KINGFA.NS,KINGFA SCI & TEC IND LTD.,Kingfa Science & Technology (India) Limited,3115.2,,,,,,none,,227571008,18.788,2026002944,457628000,1.062,1.937,16329935872,7.01,1348.443,0.11472999,0.22681999,-456691072,-144082000,0.259,0.192,0.21952999,0.124069996,0.1216
KIOCL.NS,,Steel,Basic Materials,603,,,,,,86400,2,392.4,392.95,391.0,409.05,392.4,392.95,391.0,409.05,,,1662595200,,0.83,1.271,,,224242,224242,166846,107299,107299,240669392896,306.2,577.35,22.178001,361.87,411.16724,,,238031142912,-0.11409,5676395,607750976,0.99038005,,613859008,29.557,13.397841,,-2.04,,0.11439431,0.79,1662595200,NSI,EQUITY,KIOCL.NS,KIOCL LIMITED,KIOCL Limited,396.0,,,,,,none,,4819726848,7.93,-1113597952,2181435904,1.832,4.206,10851717120,12.144,17.856,-0.03543,-0.06658,682495232,1035043008,,-0.963,0.090050004,-0.10262,-4.78191
KIRIINDUS.NS,,Specialty Chemicals,Basic Materials,787,,,,,,86400,2,667.35,671.0,664.05,692.0,667.35,671.0,664.05,692.0,,,1600300800,,,,12.667484,,839770,839770,887443,789638,789638,37340966912,280.25,692.5,3.6197722,480.402,379.01,,,36176117760,0.26683,31781180,55629000,0.48553002,0.18765,55680800,572.455,1.1725812,3.272,52.99,,0.7064955,0.5,1600300800,NSI,EQUITY,KIRIINDUS.NS,KIRI INDUSTRIES LIMITED,Kiri Industries Limited,671.25,,,,,,none,,10431383552,201.235,342326016,11811988480,2.156,2.684,10315833344,39.805,198.882,-0.00214,0.09721,-949055232,155084000,3.267,0.202,0.27244,0.033180002,0.036429998
KIRLFER.NS,,,,3279,,,,,,86400,2,452.2,469.9,446.3,477.95,452.2,469.9,446.3,477.95,,,,,,1.056,18.565374,9.705696,215110,215110,51313,,,76561973248,305.75,534.0,1.2145349,459.593,461.36374,2.5,0.005528527,87004438528,0.042919997,71227716,139272000,0.62075,0.10318,166420992,202.832,2.2681332,0.137,24.78,,0.35653222,3.0,1689292800,NSI,EQUITY,KIRLFER.NS,Kirloskar Ferrous Ind Ltd,Kirloskar Ferrous Industries Limited,460.05,797.0,740.0,768.5,768.5,,none,2,823500032,5.006,7809099776,13436800000,0.458,1.05,63038099456,40.269,383.774,0.0533,0.083330005,-1347762560,5948599808,-0.037,0.068,0.43138,0.12388,0.07862
KIRLOSBROS.NS,,Specialty Industrial Machinery,Industrials,2599,,,,,,86400,2,2282.8,2290.6,2231.05,2305.8,2282.8,2290.6,2231.05,2305.8,6.0,0.0026,1721952000,0.12060001,1.15,0.752,45.44103,36.36013,85462,85462,242363,162195,162195,179591168000,837.0,2684.0,4.2204123,2046.267,1805.2996,,,173965279232,0.09279,25216870,79408896,0.69253,0.10553,79424600,233.525,9.684617,0.899,49.77,,1.5094037,6.0,1721952000,NSI,EQUITY,KIRLOSBROS.NS,KIRLOSKAR BROTHERS LTD,Kirloskar Brothers Limited,2261.6,,,,,,none,,7238000128,91.212,5544056832,1672999936,0.81,1.899,42552991744,8.997,536.171,0.09713,0.23833999,2747883520,5014755840,0.899,0.134,0.51088,0.13029,0.11595
KIRLOSENG.NS,,Specialty Industrial Machinery,Industrials,2376,,,,,,86400,2,1112.55,1112.55,1101.35,1120.35,1112.55,1112.55,1101.35,1120.35,7.0,0.0062,1722470400,0.1527,2.24,0.964,30.631914,23.172594,234452,234452,258869,281158,281158,160733315072,620.0,1450.0,2.683137,1133.564,1164.1152,,,192906182656,0.0794,65142968,145112000,0.42824,0.28875,145895008,184.622,5.999556,0.269,36.16,12.46,0.7440561,3.5,1722470400,NSI,EQUITY,KIRLOSENG.NS,KIRLOSKAR OIL ENG LTD,Kirloskar Oil Engines Limited,1107.65,1593.0,1491.0,1536.8,1540.0,1.0,strong_buy,5,9460799488,65.22,10608074752,43469500416,,,59904999424,163.403,413.42,,,,,0.265,0.06,0.40737,0.17708,0.17895001
KIRLOSIND.NS,,Metal Fabrication,Industrials,17,,,,,,86400,2,4667.05,4666.95,4623.35,4702.45,4667.05,4666.95,4623.35,4702.45,13.0,0.0029,1726617600,0.060399998,1.69,0.623,25.276648,,924,924,3009,2476,2476,48677146624,3321.0,6698.9,0.7583149,4854.855,5272.7036,,,75040489472,0.02796,2733900,9955680,0.77762,0.00232,10446300,5027.89,0.9267804,-0.298,184.35,,0.36926627,13.0,1726531200,NSI,EQUITY,KIRLOSIND.NS,KIRLOSKAR INDUSTRIES LTD,Kirloskar Industries Limited,4659.75,,,,,,none,,1149600000,115.725,9591499776,12178400256,,,64191201280,18.074,6481.263,,,,,-0.318,0.034,0.45002,0.14942001,0.08329
KIRLPNU.NS,,Specialty Industrial Machinery,Industrials,792,,,,,,86400,2,1675.8,1660.2,1621.25,1690.75,1675.8,1660.2,1621.25,1690.75,6.5,0.0039,1720742400,0.2225,,0.723,56.09911,36.637177,110265,110265,199691,128748,128748,106112188416,591.05,1817.0,7.053362,1586.186,1252.3867,4.0,0.0023869197,103465967616,0.12603,37053361,64866700,0.43001,0.33705002,65606000,157.544,10.383448,2.346,29.16,,1.7364504,4.0,1720742400,NSI,EQUITY,KIRLPNU.NS,KIRLOSKAR PNEUMATIC COM L,Kirloskar Pneumatic Company Limited,1635.85,1919.0,1747.0,1833.0,1833.0,,none,2,2556800000,39.452,2751229952,6500000,1.504,2.373,15044200448,0.064,232.34,0.114259996,0.20608999,424928736,1503340032,2.341,0.528,0.46736,0.18288,0.19913
KITEX.NS,,Apparel Manufacturing,Consumer Cyclical,4951,,,,,,86400,2,859.7,859.7,850.0,877.0,859.7,859.7,850.0,877.0,1.5,0.0017,1726790400,0.0999,1.04,0.421,56.918217,45.17414,133585,133585,528985,191010,191010,57059753984,177.0,886.4,7.674439,637.244,362.00876,,,,0.13430001,21692266,66500000,0.68783,0.00514,66654700,136.028,6.2931895,1.814,15.04,18.95,2.8884852,1.5,1726790400,NSI,EQUITY,KITEX.NS,KITEX GARMENTS LTD,Kitex Garments Limited,856.05,,,,,,none,,,,1656121984,,,,7435039232,,89.364,,,,,0.4,0.612,0.60048,0.22275,0.23445
KKCL.NS,,Apparel Manufacturing,Consumer Cyclical,1919,,,,,,86400,2,633.05,636.0,622.0,641.0,633.05,636.0,622.0,641.0,4.0,0.0063,1706832000,0.0763,2.44,0.487,23.91263,20.845343,70214,70214,44787,84427,84427,38678499328,586.35,805.4,4.399791,627.053,664.96576,2.0,0.003159308,39203983360,0.18607001,16389230,61625200,0.7442,0.06726,65896000,120.576,5.1979666,0.362,26.21,32.3,-0.19029778,2.0,1706832000,NSI,EQUITY,KKCL.NS,KEWAL KIRAN CLOTHING LTD,Kewal Kiran Clothing Limited,626.75,1040.0,803.0,914.3333,900.0,1.0,strong_buy,3,3301700096,51.929,1701997056,985299968,2.018,2.628,8790985728,10.552,141.016,0.08813,0.21091999,98757752,905609024,0.32,0.174,0.43019,0.19361,0.17746
KMEW.NS,,Marine Shipping,Industrials,189,,,,,,86400,2,2244.55,2245.0,2201.0,2269.4,2244.55,2245.0,2201.0,2269.4,,,,,,-0.167,75.76021,,10582,10582,26140,29692,29692,24060727296,1902.05,2485.45,15.7954035,2181.4478,2181.4478,,,24724094976,0.24677,3511837,,0.65169,0.02853,10802400,176.363,12.62935,-0.055,29.4,,0.05489123,,,NSI,EQUITY,KMEW.NS,KNOWLEDGE MARINE & EN W L,Knowledge Marine & Engineering Works Limited,2227.35,,,,,,none,,455134016,42.138,508484992,1089289984,1.504,1.788,1523273984,56.229,141.031,0.08269,0.21360001,-361715744,742998016,-0.055,-0.105,0.46685,0.33381,0.33023
KMSUGAR.NS,,Confectioners,Consumer Defensive,373,,,,,,86400,2,33.09,33.46,32.61,33.46,33.09,33.46,32.61,33.46,,,1629244800,,,0.455,13.630704,,85922,85922,195715,105408,105408,3025859328,27.05,50.4,0.525789,34.6148,37.48515,,,5955495936,0.039809998,34654624,92000200,0.61834,,92111400,32.958,0.99672306,-0.425,2.41,,0.06655848,0.2,1629244800,NSI,EQUITY,KMSUGAR.NS,K M SUGAR MILLS LTD,K.M. Sugar Mills Limited,32.85,,,,,,none,,72724000,0.79,629068032,2911254016,,,5754892800,96.013,62.572,,,,,-0.424,-0.325,0.24861,0.10931,0.08112001
KNRCON.NS,,Engineering & Construction,Industrials,5491,,,,,,86400,2,347.65,348.0,344.05,351.5,347.65,348.0,344.05,351.5,0.25,0.0008,1726617600,0.0064,0.62,0.77,8.786531,21.44851,625626,625626,1395751,969211,969211,97278836736,236.75,415.4,2.1941926,313.198,315.66324,,,92564602880,0.18335,143869674,281235008,0.48814,0.33883998,281356000,126.377,2.7358618,0.259,39.35,16.64,0.34037602,0.25,1726531200,NSI,EQUITY,KNRCON.NS,KNR CONSTRU LTD.,KNR Constructions Limited,345.75,390.0,250.0,329.64706,340.0,,none,17,4505352192,16.029,11331733504,12624370688,,,44334682112,36.094,157.614,,,,,0.258,0.004,0.39134,0.2556,0.25232
KOHINOOR.NS,,Packaged Foods,Consumer Defensive,95,,,,,,86400,2,41.4,41.99,40.84,41.99,41.4,41.99,40.84,41.99,,,1189728000,,,-0.304,,,129652,129652,280338,114376,114376,1544390656,35.1,53.8,1.6547635,41.4408,41.89065,,,8521853952,-0.0644,13071641,37071500,0.56685,,37340200,-140.854,,,-0.71,,-0.11434692,1.0,1189728000,NSI,EQUITY,KOHINOOR.NS,KOHINOOR FOODS LIMITED,Kohinoor Foods Limited,41.36,,,,,,none,,4500000,0.121,137604992,7002100224,,,933299968,,26.019,,,,,,-0.069,0.65231,0.14744,0.07925
KOKUYOCMLN.NS,,Business Equipment & Supplies,Industrials,1122,,,,,,86400,2,138.73,139.1,138.52,140.88,138.73,139.1,138.52,140.88,0.5,0.0032,1722297600,0.12020001,,0.879,64.68372,,86965,86965,142184,103623,103623,13949278208,109.6,230.89,1.7231588,155.3068,158.15985,,,16147618816,0.05152,24469113,100304000,0.75705004,0.01007,101292000,24.193,5.7483573,,2.15,,-0.04648614,0.5,1722297600,NSI,EQUITY,KOKUYOCMLN.NS,KOKUYO CAMLIN LIMITED,Kokuyo Camlin Limited,139.07,,,,,,none,,70543000,0.703,781102272,705174976,,,8095178240,28.954,80.731,,,,,,-0.089,0.385,0.09649,0.04935
KOLTEPATIL.NS,,Real Estate - Development,Real Estate,582,,,,,,86400,2,378.45,378.5,377.1,389.55,378.45,378.5,377.1,389.55,4.0,0.011,1723161600,0.4132,1.06,0.692,,16.709557,144352,144352,401597,140313,140313,28794277888,345.0,585.0,2.5234454,373.868,429.02524,,,34981507072,-0.09559,23151703,76004400,0.69461995,0.07645,76024496,96.564,3.922269,-0.864,-9.73,17.2,-0.21850818,4.0,1723161600,NSI,EQUITY,KOLTEPATIL.NS,KOLTE PATIL DEV. LTD.,Kolte-Patil Developers Limited,378.75,664.0,480.0,575.0,588.0,,none,5,3928999936,51.694,-210100000,11167699968,,,11410700288,151.824,150.137,,,,,-0.864,-0.403,0.19015,-0.01841,0.06926
KOPRAN.NS,,Drug Manufacturers - General,Healthcare,842,,,,,,86400,2,213.66,214.99,213.0,224.0,213.66,214.99,213.0,224.0,3.0,0.0139999995,1725235200,0.2735,,,19.96989,38.60141,352724,352724,642529,213191,213191,10624102400,198.0,369.7,1.667568,256.7378,267.24536,,,11721304064,0.08302,24642624,48249400,0.48900002,0.00357,48540700,103.044,2.1240442,-0.464,10.96,5.67,-0.09182572,3.0,1725235200,NSI,EQUITY,KOPRAN.NS,KOPRAN LTD,Kopran Limited,218.87,,,,,,none,,83049000,1.721,850940032,1241229056,0.873,2.018,6371016192,24.959,132.121,0.06238,0.11269,-447967744,320270016,-0.463,,0.34938,0.13356,0.077870004
